pdv,CouponDiscountAmt,CouponDiscountAmt_LAG_1,CouponDiscountAmt_LAG_2,CouponDiscountAmt_LAG_3,CouponDiscountAmt_LAG_4,CouponDiscountAmt_LAG_5,CouponDiscountAmt^2,CouponDiscountAmt_LAG_1_POLY_2,CouponDiscountAmt_LAG_2_POLY_2,CouponDiscountAmt_LAG_3_POLY_2,CouponDiscountAmt_LAG_4_POLY_2,CouponDiscountAmt_LAG_5_POLY_2
CLI0031816,6.164479475785837e-07,1.0673235598648959e-07,1.0673716786218155e-06,6.322784074697579e-07,5.862262176186854e-07,2.1813612469055959e-07,4.216825967071649e-05,1.597012231591466e-05,5.6879416691639115e-05,4.587730452728087e-05,3.0158836190311473e-05,1.202220904987341e-05
CLI0031827,2.1361535204480422e-06,8.46782559889576e-07,-8.191771107136038e-07,-1.4555691528980199e-06,-5.9544638498814134e-08,-1.0471621751867282e-06,5.4977857324426185e-05,2.6477042595029924e-05,-7.951257053343538e-06,-2.655588329531077e-05,5.311247722128672e-06,-2.7092795633942808e-05
CLI0031839,1.4284513612734248e-07,1.9137185949878993e-07,1.1855374215627407e-08,-9.174288576832996e-09,-1.617780036192386e-07,-1.3347071107445962e-07,1.3968500584583058e-05,1.8180548953690233e-05,-1.2797389846923298e-06,-2.377030207080929e-06,-1.413867554888198e-05,-4.537124048226156e-06
CLI0031872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031890,-2.994711156951841e-08,2.636431880963503e-07,0.0,0.0,0.0,0.0,-1.6461927023129207e-06,7.682562340305301e-06,0.0,0.0,0.0,0.0
CLI0031891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031932,0.00026292622167030876,-1.0626570729714985e-05,-5.7027334447782993e-05,7.950965454274083e-19,-1.0724382642660581e-05,-3.555122345382034e-05,0.021991934417281284,-0.000636569199882975,-0.0048185648139908634,-5.882967067877047e-21,-0.0010255726826264892,-0.0033997634011180013
CLI0031940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031944,2.7975888622172836e-06,-4.1130275896333463e-07,-4.44343525994189e-09,-5.569147617747613e-07,-6.287177345470831e-07,-9.625757753211384e-07,0.00016623998894728446,-2.3383817193326872e-06,-5.438871089345266e-06,-1.5614846179647622e-05,-1.7646860708023734e-05,-3.283068907763453e-05
CLI0031945,7.657991254526236e-07,-7.490629069742019e-07,3.478844343572606e-07,3.299673067069579e-08,-3.2331983763031835e-07,-3.109868572088459e-07,8.37314708546519e-05,-6.170139424422312e-05,2.6340377379802906e-05,5.690600835690742e-06,-2.092159310579067e-05,-2.3623312041951052e-05
CLI0031946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031950,1.0177505259723695e-06,-2.528334510033975e-07,3.216407328915618e-07,6.726304317118801e-08,-3.013514779552732e-07,5.916985858595948e-08,5.275267363499397e-05,-1.495464880360988e-05,1.898081769421853e-05,-4.221470156614296e-06,-8.00853718217127e-06,-4.072790889276085e-07
CLI0031968,7.099385286610177e-07,-2.139821054616949e-06,-5.595578584244151e-07,3.7639652951062917e-07,1.014701706668592e-06,5.344249879030096e-07,7.336268441041513e-05,-0.00011407711233823981,-4.446739023664958e-05,2.9873527509679354e-06,4.83713034889345e-05,2.9334587259997007e-05
CLI0031972,7.186101414989432e-07,-8.3681875105271e-07,-9.063027081920759e-07,-1.016645901479824e-06,-1.7180192876590746e-07,-7.562531963886633e-08,1.6475363437625373e-05,-2.163072857992226e-05,-1.3525820005144087e-05,-2.576680812449705e-05,7.745496392574367e-09,-9.33831711878353e-07
CLI0031974,2.710670867823425e-06,3.270611349347963e-07,1.2624705125522972e-07,-7.78810595299915e-07,-4.358058498538007e-07,-5.176535652510897e-07,0.00015440607485506306,4.9976369735130205e-05,3.598099804167279e-05,-7.590806124093468e-05,-4.727365627890792e-05,-2.1960192507367e-05
CLI0031978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0031989,2.317256182770033e-06,-9.235260729748524e-07,-7.482021562105443e-07,-1.2439049849273623e-06,-2.5714785672466435e-08,3.775351543073883e-08,0.00013349621456189864,-2.3713111716463667e-05,-2.691627098124036e-05,-5.217183512066899e-05,7.400053185236202e-08,1.4754527049559265e-05
CLI0032029,3.5238271143369378e-06,1.4999112444242652e-08,-4.900041425751714e-07,6.425558523578252e-07,1.5135841458622295e-06,-2.685741071447711e-07,0.0002684827206284933,1.78641729163619e-05,-3.6432426433510946e-05,4.767338176585313e-05,0.00013232197748228502,-6.031457379029629e-05
CLI0032030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032031,1.1777169255781358e-06,-6.204287832798273e-07,-4.893878413682336e-07,-4.3440217545239016e-07,-1.4855316736524886e-07,3.249365636388206e-07,7.205700737469869e-05,-4.000148546727104e-05,-3.513719692344111e-05,-2.605613813766271e-05,-1.0953715730275003e-05,2.3630874029404342e-05
CLI0032034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032071,1.143519913120657e-06,-4.772592058368159e-07,-1.4764512221092324e-07,7.076192160586145e-07,-5.961619742745321e-07,-3.083568028224634e-07,7.234576187008353e-05,-2.8736715320518758e-05,-1.1115194972002957e-05,3.833617197035904e-05,-3.60352865538364e-05,-2.5312321598037166e-05
CLI0032073,3.0649172149571838e-09,-1.6121206611420445e-09,2.3223203129877353e-09,6.409249681962152e-09,3.3883912388549325e-09,-2.794152520477977e-10,3.831146518696469e-07,4.645863839995709e-08,1.0563794369759303e-07,3.204624840981079e-07,1.6941956194274697e-07,-1.397076260238995e-08
CLI0032105,1.1334729012656187e-07,-1.9332997806154607e-07,1.5291430331055616e-07,-1.1817874414444011e-07,1.4746058897402993e-07,-1.1212378972999664e-07,8.486042411269329e-06,-1.4373936718637504e-05,1.1391830759026814e-05,-8.789835949961844e-06,1.1060266052083755e-05,-8.336253201561217e-06
CLI0032106,1.4205687912212083e-06,-3.797007166917559e-07,3.0141802594321094e-08,-6.235611678337238e-07,8.800141202497499e-07,2.922303576134381e-07,8.35039406864651e-05,-4.032746692960346e-05,1.3586080468817043e-06,-3.8934561460277193e-05,6.588638124967014e-05,2.513775152652434e-05
CLI0032129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032133,3.6366728713072237e-06,-6.897913358603577e-07,0.0,0.0,0.0,0.0,0.00023076166209997682,-5.481081891285598e-05,0.0,0.0,0.0,0.0
CLI0032174,1.4831157432469028e-06,-5.230659574834959e-07,-2.8686372484031394e-07,-9.92214978334738e-07,-4.922673581963525e-07,-6.063263404321663e-08,0.00010003987768941321,-1.8771816080770378e-05,-8.017039942140522e-06,-5.3392825811918014e-05,-3.0821554231929084e-05,-4.973486431023087e-08
CLI0032178,6.932625140204749e-07,-2.5827588474631904e-07,4.6737457119292837e-07,1.2625775544194559e-06,4.947470778948451e-07,2.4303668112693076e-07,4.410136558736372e-05,-2.4487823402289702e-05,1.9196834353560577e-05,5.5369130767338796e-05,1.8194679339489104e-05,3.3774093574743283e-06
CLI0032181,1.3450299790113592e-07,-6.928996619291841e-08,6.06158273384624e-07,-2.2832908809524787e-08,6.119135958876585e-08,-1.4425868693140335e-07,1.212818602674603e-05,-4.0806844896633485e-06,4.8520878032485954e-05,6.757324912870937e-07,5.320081274430379e-06,-5.9643762049835904e-06
CLI0032201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032215,3.5208216055486145e-06,1.150625142273974e-06,-6.781212338086915e-07,8.232578359745196e-07,-4.682241088555394e-07,-4.7220713174131263e-07,0.00021630065709710942,7.316052664796947e-05,-4.705445462304655e-05,5.985739749994419e-05,-3.492991735156269e-05,-4.61454008941712e-05
CLI0032251,1.546210892366029e-06,-1.939901419262433e-06,0.0,0.0,0.0,0.0,0.0001137392753762161,-0.00011862497475594689,0.0,0.0,0.0,0.0
CLI0032256,0.0008269363141983963,-0.0004613288940533302,-0.00035282144127313355,-0.0002017678249816591,-0.00012015215402291313,-6.978547430883293e-05,0.029165764841462546,-0.009818785926165707,-0.012645764079612001,-0.004676225088523568,-0.00518170044637321,-0.0010883000997137517
CLI0032257,0.0004113622309448936,0.00013471704084188775,0.0,0.0,0.0,0.0,0.008543993530143644,0.0005536870559122423,0.0,0.0,0.0,0.0
CLI0032272,1.50525277226198e-06,2.651515886470311e-07,-4.349861861254877e-07,-1.213135196387617e-06,1.509711324681431e-07,2.879177816971266e-07,0.0001189872374592299,2.0259112142302484e-05,-3.0344486788181805e-05,-9.463263105513366e-05,1.2403788796445623e-05,2.3655325998045158e-05
CLI0032286,5.274347519829078e-07,2.2661129150621427e-07,-1.2274038896591268e-07,-2.410905199468098e-07,-1.1163670234257382e-07,7.661986354273051e-08,3.663511640707193e-05,1.664995211280761e-05,-3.4949968005473652e-06,-1.205452599734049e-05,-4.445463537032045e-06,7.0783565845091014e-06
CLI0032296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032297,0.0016734989303656862,-0.0006291313360421804,-0.000556182378278206,-0.0005970580065727991,-0.0004824338211372757,-0.00045493363947235525,0.047869355659358605,-0.006753211880405048,0.0008161146047938059,-0.0036395031106100724,-0.005746950568299403,-0.0021268975272189083
CLI0032310,0.0003597138676589577,7.550036871159738e-06,1.0643288222852174e-05,-2.4607684608109247e-05,-2.006581063852616e-05,-8.126191814473828e-05,0.02024956608521685,-0.0018811551487973076,-0.0015058279227674314,0.0027333571795404273,0.0009645265102037589,-0.002283442544082053
CLI0032319,3.4710096978569003e-06,-3.4749180012669153e-07,2.192548633136325e-07,-1.3229308681996844e-07,4.2244374046163743e-07,-1.2281135279352216e-06,0.00021143042664347532,-7.457324287329506e-06,2.3096497145975686e-05,1.693349047372987e-05,5.630867082751081e-06,-8.57739655511863e-05
CLI0032321,3.3979823852041326e-07,-1.140835321448941e-08,-1.5106286994764292e-07,-1.134613582422246e-07,-5.2737631117726585e-08,-4.649571152599655e-08,2.9633115435538917e-05,-7.969189348947966e-07,-5.796931011156646e-06,-8.714725417107507e-07,-2.536865578805281e-06,3.1088004283427316e-06
CLI0032330,9.056114870188586e-09,7.046722632572635e-08,-2.415094077294057e-08,2.2618441707271574e-08,-4.9165429900607316e-08,-1.6997947019960077e-08,1.5282693471956215e-06,2.971938359705907e-06,-1.7494245552280833e-06,2.606335084938453e-07,-3.8764904498835295e-06,-1.7438270010612665e-06
CLI0032342,4.783368263886212e-07,-1.7253463099603164e-06,1.642914015450243e-06,0.0,0.0,0.0,3.240910957889218e-05,-0.0001116534953009855,8.755088939482431e-05,0.0,0.0,0.0
CLI0032351,1.5457449364342974e-07,-5.417051742496837e-07,-2.3895134311685135e-08,5.2763255727487686e-08,-2.2521903266361777e-07,-4.872200586479269e-07,1.0278667605632339e-05,-2.4881477043091323e-05,-5.481336940094608e-06,2.019075874919977e-06,-5.06533316816333e-06,-2.286718718298636e-05
CLI0032364,-1.4877488416809245e-06,3.707369293191147e-07,1.2007056816565045e-06,2.978194614782957e-07,-1.8177260519414042e-07,3.191988885857465e-07,-2.3168833243978182e-05,4.507442105324634e-06,1.9434082222585813e-05,4.699736753513954e-06,-2.8746349517341584e-06,5.0573526706174215e-06
CLI0032367,0.001142052708098788,-0.00163050522948536,0.0003325603879301794,-0.0002730571680403224,-0.0006741504562138019,-0.0008604419483287588,0.04092025758603405,-0.01230926693145066,0.03547484071354252,-0.005739835469412629,-0.014729029473405687,-0.0073847780257420125
CLI0032380,0.0006577793110582092,-0.00023135092425048811,-0.0002433481121003736,-0.00018710940025729064,-4.168505069175284e-05,-3.7373279145218235e-05,0.03556422829972963,0.005783906958555889,-0.01029448403537793,-0.006275764134249207,0.0006058304568728658,-0.00013811062272070865
CLI0032402,1.7910412368370608e-06,-7.015542524503742e-07,-1.971722899122429e-06,-6.338760375248581e-07,1.2630504618548684e-06,5.33298818312096e-07,6.809322372267138e-05,-5.094103606005255e-05,-5.884119143485579e-05,-6.440985179666973e-06,4.489028615739449e-05,5.7797485387582525e-06
CLI0032450,0.000997819988688881,-3.546756876869893e-05,2.0231809485380307e-05,2.7945844753307264e-05,-0.00020939090431246123,-0.00011001485438052975,0.03717317037724476,-0.0016205457364268372,-0.005303441722110383,-0.003585829434154082,-0.006070933857858462,0.0004510021697145244
CLI0032455,9.607614386018297e-07,-5.620718155802728e-09,-9.296686832505729e-07,2.4677090930445873e-07,8.891591423389137e-08,-6.807311281315625e-08,6.256854149476609e-05,-7.517119144817978e-06,-6.305829151609492e-05,1.2688620408055985e-05,1.9092911327715036e-05,2.181679398633641e-05
CLI0032462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032489,-8.794937673289695e-06,2.2895090026732833e-06,7.480118001855783e-06,4.5974100530514447e-07,-1.6825567629665909e-06,-1.4268786776837262e-06,-7.785850653055555e-05,3.051545748659455e-05,6.391706564052058e-05,8.597470536965944e-06,-1.5538324142436134e-05,-1.7533244089029177e-05
CLI0032491,1.629020540864389e-06,6.306822691809967e-07,-2.986372333651917e-07,2.9309959584462347e-07,2.2301048720724985e-07,-4.0717619843119265e-07,0.00011217065256996106,5.825961541466716e-05,-9.205102275311613e-06,2.3917195280075264e-05,2.4573531991125458e-05,-7.825164375623417e-07
CLI0032495,5.659922612188508e-07,-8.278360496581574e-07,0.0,0.0,0.0,0.0,1.3849830781447245e-05,-1.5389472287320558e-05,0.0,0.0,0.0,0.0
CLI0032498,1.9838354318534335e-07,2.530759843762704e-07,-9.012793015747482e-07,-6.505469808881912e-07,-2.6205823603891054e-07,1.620452010073287e-07,1.6852792021185047e-05,1.915166452308573e-05,-4.9322948458331215e-05,-4.579946625420373e-05,-2.975849775521703e-05,-4.26485629682736e-06
CLI0032537,4.816658820332703e-08,-1.4038067453483508e-08,-9.562136547387823e-08,0.0,0.0,0.0,2.730082234296222e-06,3.3302363743712926e-07,-3.985498542593867e-06,0.0,0.0,0.0
CLI0032541,-7.99727489063353e-07,7.99727489063353e-07,0.0,0.0,0.0,0.0,-3.894672780569596e-06,3.894672780569596e-06,0.0,0.0,0.0,0.0
CLI0032556,3.1020102807109738e-06,-4.987370723804282e-07,-3.4073512544158815e-07,-5.469601343792474e-07,-5.304196796704682e-07,6.569545717209902e-07,0.00014968317746794354,-3.633860368220709e-05,-2.0104530751453237e-05,-3.2143319657367525e-05,-4.7455828871913866e-05,3.4081402004132e-05
CLI0032557,8.259962873763419e-07,-1.5845984684195022e-06,1.0014582769935505e-06,-8.077398267816665e-07,-8.077202298326725e-07,-1.8663166018806745e-07,8.889822879887149e-05,-8.270255029304848e-05,6.912174355511591e-05,-8.720380896770715e-05,-4.509833592312316e-05,-2.5052409378243215e-05
CLI0032573,5.702257896820099e-07,-1.4033228095284035e-06,-1.0956149125402514e-06,1.3447470153080163e-07,2.1500840244413878e-07,-3.212054693772857e-08,2.6261516665868e-05,-5.6375279185476524e-05,-5.849459711583041e-05,-2.4955294630668774e-06,9.97879223653446e-06,2.3300581822602467e-06
CLI0032583,8.448580522374149e-09,-1.056072565296758e-08,0.0,0.0,0.0,0.0,7.603722470136696e-07,-7.9205442397257e-07,0.0,0.0,0.0,0.0
CLI0032584,4.84315251541197e-08,-1.2967057513829331e-09,-3.307930059429432e-08,0.0,0.0,0.0,1.9309638032153275e-06,-6.638783210484733e-07,-6.248679680478463e-07,0.0,0.0,0.0
CLI0032639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032658,0.0010598075778649279,4.6575881408628084e-05,-0.00017143730985453144,0.000146920515310108,-0.00010707593669577643,0.000176720632859668,0.040017071809129154,0.004244589659688379,-0.005071386184587203,0.005254463719585439,-0.006842881647302971,0.005053327468153062
CLI0032661,0.0004605398115427983,-0.00012803790808732523,-0.00020091135316858293,2.951279776888539e-07,-5.155367206576071e-05,-7.302815057088683e-05,0.03204619780815418,-0.002195580344163092,-0.00628224499985448,-0.0022657192983816686,-0.0030708597750066114,-0.00318967198311146
CLI0032702,-3.9443225617340543e-07,1.8583110997462312e-07,2.7234992611036296e-07,-3.2719735133535495e-07,-3.2377279857279405e-08,-9.944053971438811e-23,-4.658362551735164e-06,1.2876170602140959e-06,4.2106220607371244e-06,-4.181701950478575e-06,-4.2090463814390143e-07,-7.846403393179447e-23
CLI0032705,0.0009334324905337255,0.0002269108880648172,-0.00017163645159169407,-0.00022266556717661024,-0.0002942421418758433,0.0001675183257378748,0.03491289717768011,0.0050244547288285715,-0.015211843016196104,-0.0007949013156229937,-0.011450803464107836,0.011199790061518387
CLI0032707,6.652319427666857e-07,-3.857287033697697e-07,-5.390825533082011e-07,5.3235587693066655e-08,-3.961884315984042e-07,-1.8494062190064636e-07,5.4099589395421234e-05,-3.180629347766225e-05,-3.92992168522415e-05,3.534228423279959e-06,-2.458841959166032e-05,-1.955771376184199e-05
CLI0032734,4.6664171814104786e-07,-5.567589767014749e-08,-2.9270044108366354e-07,1.268383772566169e-07,-5.558034732334305e-08,-6.148058640545244e-08,9.33283436282101e-06,-1.113517953402152e-06,-5.854008821671417e-06,2.5367675451324356e-06,-1.1116069464684519e-06,-1.2296117281070044e-06
CLI0032741,0.0017193424514287243,-0.0006166116065334274,-0.00022346891633936766,-4.8026837951727595e-05,0.0002741858643352901,-9.570846323209266e-05,0.04002467469968122,-0.012150391534370714,-0.007952586267409134,-0.010967189514477386,0.015475800445615279,-0.0044801371254674085
CLI0032742,4.4016129898626837e-07,1.9994082410994302e-07,6.702589290133637e-08,1.3298117759318419e-07,-5.017216634264844e-08,-4.935195669113855e-08,2.9182981683963367e-05,9.705949906200007e-06,-1.61593703954019e-06,1.9469827004017032e-05,-1.8013288269858432e-06,-1.987881981959174e-06
CLI0032744,3.535284622782493e-07,2.4220048341968475e-07,2.9197245211690673e-07,-4.5644051206972996e-07,2.6963291957588837e-08,-3.8353625383751173e-07,3.3742944686914215e-05,1.384586323722729e-05,5.2884503192207674e-06,-3.4476608301849715e-05,7.089880764883025e-06,-2.073274426663963e-05
CLI0032745,7.430927148161138e-07,-6.355773450993849e-07,3.034971064886118e-07,-5.499619013001639e-07,-7.168104392481057e-09,-8.473930308192109e-08,2.095726865486526e-05,-1.9298103559318422e-05,7.467252920046123e-06,-1.0597920602971918e-05,2.1632136438485897e-07,-1.4066724633516137e-06
CLI0032747,1.4801773157010504e-06,-3.5255560543625703e-07,4.886020285851973e-07,1.5116804703473482e-07,1.3748920312439723e-07,-1.023910535846688e-06,8.55752470139157e-05,-2.764679309801352e-06,4.797213469118575e-05,7.675208885418623e-06,6.218300768794416e-06,-4.6573797947557506e-05
CLI0032748,1.6941506766415663e-06,-9.487940564106925e-07,-9.480944961722664e-07,8.996562124327301e-07,3.5186480987811493e-07,2.5161760578970397e-06,5.458763177877027e-05,-2.8729975083750592e-05,-2.8639881941134775e-05,3.1688532320392056e-05,1.2494236535552239e-05,8.758893508776334e-05
CLI0032788,5.369955939603807e-07,-3.4430915399206033e-07,-7.026269130750235e-07,5.505089227641563e-07,-2.771148041509034e-07,-2.764111271140849e-07,4.9776178628804015e-05,-3.0688231852448104e-05,-3.9280894570058495e-05,4.063618831042415e-05,-2.421177392309855e-05,-5.130589080317337e-06
CLI0032795,-2.2596286503892483e-07,3.474239011558701e-07,4.963580052560171e-07,7.256957023722025e-07,-2.046551386547331e-07,-3.2726603956683225e-07,-5.6791537257885965e-06,1.4061456398157099e-05,1.3495661680182373e-05,1.92221030588214e-05,-1.0453690595917533e-05,-1.0205063126674367e-05
CLI0032807,9.619735036639518e-07,-2.2038654781839037e-07,-1.1973595929109453e-06,-1.7512130962678464e-07,-4.473006234256603e-07,-3.219889086723012e-07,3.425187636039332e-05,-1.340964832019181e-06,-3.703238455747801e-05,-2.0748614384417056e-06,-1.2441061920739064e-05,-1.1682350152535e-05
CLI0032817,-7.339966440782582e-09,5.20953552652161e-08,4.851413320083407e-08,-2.4725875185594695e-08,-1.007735465850977e-07,-1.3402223114292103e-07,-8.220762274710315e-08,5.834679690634285e-07,5.43358282625843e-07,-2.76929797375746e-07,-1.12866370260591e-06,-1.5010489633287447e-06
CLI0032819,1.0165154821616191e-06,1.5409798000669427e-07,2.486364709015245e-07,-7.351685035914259e-07,3.237399146588216e-07,-4.6746880551082227e-07,8.271788070534177e-05,2.1409181419008303e-05,1.2324776568618615e-05,-4.719766607089747e-05,2.68799923946379e-05,-3.540078537460485e-05
CLI0032820,0.001627995806290948,-0.0004836722781545862,0.00017279570118993955,-0.0001043079134428706,-2.8453211149350615e-06,-0.0002962164675983437,0.046893266389809556,-0.01375612220006289,0.004648950563268599,0.0009930558956152153,0.00509153010888119,-0.003104183447189074
CLI0032823,5.187044528796941e-05,-2.745324985422904e-06,-8.99828627559728e-06,-6.965717968372816e-06,-1.143494799530961e-06,0.0,0.002015731923140111,-0.00036889483577464717,-0.00019693513112723198,-0.0001961594348177454,-7.11253741294867e-06,0.0
CLI0032825,0.0005421322509495807,-0.0001878615566793862,-0.0001579446623788555,-0.0001139760104152416,0.00011707695916650214,-0.00017825910235642984,0.025776234856792653,-0.010998772702970307,-0.004052476466657533,-0.0036181808488534983,0.002276397149842299,-0.009682575714581192
CLI0032839,3.51835109130178e-06,2.606783893389569e-07,-6.555686469173503e-09,-4.79917931917999e-07,-7.010002231361364e-07,-3.91076158843034e-07,0.00020607062905385215,3.4462759751106425e-05,2.425352925512026e-05,-2.939855957447584e-05,-5.92410419629146e-05,-2.761895795659454e-05
CLI0032866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032876,9.154876286349516e-07,-8.433122106572048e-07,-2.946969429368213e-07,8.94854934192223e-07,6.085793052901269e-07,-2.0193576228194352e-07,7.766725840528435e-05,-7.298609163764079e-05,-3.165687402272484e-05,6.122927106112399e-05,4.5102587735063854e-05,-3.0907514494405678e-06
CLI0032882,7.136018222221332e-07,4.937991869073699e-07,5.537788054697177e-07,1.915103191878826e-07,-3.372525829791851e-08,-1.339034588946316e-07,6.873698751629455e-05,2.265521429474912e-05,4.319294346901159e-05,9.610947166280084e-06,-1.6142585451408106e-06,-1.1921037921043221e-05
CLI0032899,2.499356321008607e-06,-9.061101825622088e-08,-4.85313117590816e-07,-1.080343721213196e-07,-1.3157994007892286e-06,-1.399669972218921e-07,9.752301169284166e-05,-5.7588202101818115e-06,-1.1984935671235069e-05,3.3671215494867268e-06,-3.9626739019224115e-05,5.131569150790251e-06
CLI0032906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0032953,-1.6409481146090468e-07,5.891040382815527e-09,3.996888855947101e-23,4.9747087076186064e-23,1.3175860871217179e-23,-5.296215370050734e-23,-2.3206771465049904e-06,8.671611602696854e-08,-1.2965890711659548e-22,-1.2787025502890833e-23,-3.449030033018479e-23,2.5113859410003826e-23
CLI0032966,-9.960074899396915e-08,3.437319267750597e-07,-4.0006358220883515e-07,-6.583133802379574e-07,1.767974359740007e-07,6.680269722936887e-07,-4.623466586030678e-06,1.5956035411868842e-05,-1.857095075401777e-05,-3.0558905905932505e-05,8.206936654373804e-06,3.1009810831383664e-05
CLI0032978,8.018250596730079e-08,4.775207980747247e-07,-9.253851584590723e-07,1.733987945460935e-07,-4.286985300405647e-09,-3.8098898802723836e-07,1.2284187558007756e-05,2.823268030799512e-05,-5.479381367875211e-05,1.1208689898741915e-05,1.444387991017057e-06,-3.0667029242221555e-05
CLI0032998,4.883448102341484e-08,0.0,-7.837091092339803e-08,0.0,0.0,0.0,3.844738668997918e-06,0.0,-4.4812487108948745e-06,0.0,0.0,0.0
CLI0032999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0033001,-5.169430359630234e-07,-6.102038705843617e-08,-8.031048932520793e-08,-2.5947288099585727e-07,1.729533769213242e-08,-5.8604879514135326e-08,-5.167380900887654e-06,-1.460676959527684e-06,-4.7219554338350045e-07,-2.1748604917053075e-06,1.207214574196956e-07,-4.090620601221571e-07
CLI0033007,1.519155812716919e-06,2.7625684767200263e-06,0.0,0.0,0.0,0.0,0.00018744863480445558,0.0001336806869033153,0.0,0.0,0.0,0.0
CLI0033023,1.8941713493297327e-06,-5.981737480135806e-07,-1.2807099077436933e-07,2.431961548485617e-07,8.356172551575186e-07,3.350512745501578e-07,0.00012279488734513074,-3.562146344075168e-05,-9.714571443607569e-06,1.3729325850413743e-05,4.233614309620661e-05,2.0987486893684663e-05
CLI0033040,1.9899663913012454e-07,-2.1192020182422288e-07,1.0433207256341295e-08,3.53846498941435e-07,3.6793906311405456e-07,-4.510751141595114e-07,6.12340845647715e-06,-1.652538396992062e-05,5.923798506890356e-06,1.8297561428445906e-05,1.5897460451372425e-05,-2.2495115460484463e-05
CLI0033046,7.92977761992972e-07,-7.649685825257653e-07,-6.06416132882529e-07,1.0095626517225103e-07,-2.471412148061738e-08,-2.069333135775127e-08,4.992044599319512e-05,-4.810469865408142e-05,-3.1698713662390747e-05,6.920404221774791e-06,3.125600689362002e-06,-4.66648414552767e-06
CLI0033060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0033071,0.0005079961356840712,-7.236754681129928e-05,4.04476586143028e-05,-2.0238755100427618e-05,-8.543704668768633e-05,-6.783091896963287e-05,0.026538265428040768,-0.0025871015017032758,0.008947025279474422,0.0003489352332043333,-0.003280946688700241,0.0005704716036549519
CLI0033082,1.944408126486179e-06,1.1374505454279953e-06,1.5056811245709208e-07,9.012669897868315e-07,9.384057994100218e-07,7.420267818934803e-07,0.00012472496611055266,6.920983035395815e-05,-7.089398405608945e-06,3.203145609324088e-05,1.680515665982494e-05,4.4514817670599616e-06
CLI0033124,1.0128881531988526e-06,1.590829778624362e-09,2.481029754748881e-07,3.10926168527178e-07,1.291889862260655e-07,-4.2341550396771016e-07,5.7273824220583784e-05,4.569398916088276e-06,1.4119240560773851e-05,1.921696480273962e-05,1.1789623125900905e-05,-3.264558854223687e-05
CLI0033129,0.000552217876423501,1.1059893140372373e-06,-0.00011198311508193626,-0.00018429222148277696,1.1040209181174717e-05,7.704574604048756e-06,0.039269302345566554,0.005858976476079488,-0.009147987907653593,-0.014666318214325591,-0.014305684722221613,-0.0006556014871097497
CLI0033149,4.378269006705099e-06,-3.847626962516029e-06,-1.969350846658305e-07,1.7741925627889466e-07,-1.7830222699382687e-06,-1.8226142760358962e-06,0.00026124896423864146,-0.00020797080461459837,3.8950684774611463e-05,-1.8801752771244006e-05,-0.0001024498683048542,-8.757795535979005e-05
