PC1,PC2,pdv
-0.06350291771745308,-0.23958266024418232,CLI0029947
-0.06599945077862623,-0.24059045837793958,CLI0029954
-1.8147039438222328,0.570473475185681,CLI0029959
-0.06575829294985402,-0.24239173530277935,CLI0029967
-0.07455966706859876,-0.24695787201760994,CLI0029975
-0.06547802598451766,-0.2327977650474369,CLI0029991
-0.061597510488549605,-0.2267553966803499,CLI0029992
-0.07093894777530761,-0.2369901484152642,CLI0029995
-0.06576003687713362,-0.24238989601238176,CLI0030002
0.09280895038642853,1.6373454591808467,CLI0030003
-0.06588743463173136,-0.24480818444642782,CLI0030010
-0.07735756910450159,-0.21742581463114824,CLI0030011
-0.05207782076354239,-0.2481877576180707,CLI0030026
-0.3643791459049007,2.863770997710224,CLI0030029
-0.05949028080148879,-0.23351481321366047,CLI0030037
-0.0665310719419401,-0.24402646782129583,CLI0030042
-0.06575829294985402,-0.24239173530277935,CLI0030043
-0.06778757334965121,-0.24483792017392353,CLI0030053
-0.06575829294985402,-0.24239173530277935,CLI0030061
-0.06984727937533043,-0.2475706923759009,CLI0030068
-0.059598523625231645,-0.21364776449180214,CLI0030077
-0.0709238781755003,-0.2354567141992898,CLI0030078
-0.05987603364691641,-0.22935603576133526,CLI0030079
-0.06198655778826438,-0.23571676023754426,CLI0030083
-0.06536887688531026,-0.235429286425387,CLI0030084
-0.06566769169702052,-0.23979103387151757,CLI0030092
-0.06575829294985402,-0.24239173530277935,CLI0030101
-0.07240524721128548,-0.2410547228731207,CLI0030105
2.3121149980049185,3.846857085413258,CLI0030127
-0.06805494616920015,-0.2421732527269052,CLI0030132
-0.0679944666856287,-0.2403003048151347,CLI0030145
-0.06465067674552628,-0.2392696589380942,CLI0030168
-0.05683166768315233,-0.24771071927749383,CLI0030186
-0.06579835368517789,-0.24239921266645018,CLI0030212
-0.054574839443849305,-0.23274160524061974,CLI0030213
-0.07142268741026137,-0.24387563093961828,CLI0030214
-0.06571170167329149,-0.24152383739962136,CLI0030215
-0.06575829294985402,-0.24239173530277935,CLI0030229
0.7598027889693572,3.018301873036452,CLI0030243
-0.06622567598477974,-0.24270710737761295,CLI0030250
-0.04770140516145563,-0.24082476132245517,CLI0030258
-0.06330140366275408,-0.24955235655632405,CLI0030260
-0.06569326644871822,-0.23912421947511073,CLI0030261
1.424637178571084,2.0872057482003883,CLI0030267
-0.0637403826098917,-0.24218526428642384,CLI0030270
-0.0655328012928058,-0.24128811015435617,CLI0030271
-0.059687610774912206,-0.22790510613513104,CLI0030273
-0.06511829950979432,-0.22919967078589673,CLI0030274
-0.07103717727953866,-0.2448711653237042,CLI0030277
-0.06559318652660205,-0.23289142525438458,CLI0030284
-0.04779049659099097,-0.21825568198908774,CLI0030289
-0.06575829294985402,-0.24239173530277935,CLI0030290
-0.0743224082067804,-0.24788977467356804,CLI0030300
-0.06580954619656289,-0.24247594319670482,CLI0030305
-0.05922933926319897,-0.2015270662643146,CLI0030312
-0.06575829294985402,-0.24239173530277935,CLI0030315
-0.06454495811654087,-0.24250403894569303,CLI0030316
-0.05684815051352844,-0.21404735231556965,CLI0030318
-0.06717756558158851,-0.2370845887992753,CLI0030321
-0.31711157794340095,3.2048064790811943,CLI0030323
2.3455447304365924,5.5962983457440005,CLI0030333
-0.06575829294985402,-0.24239173530277935,CLI0030334
-0.06575829294985402,-0.24239173530277935,CLI0030345
-0.05223950245617766,-0.21615789335055485,CLI0030346
-0.06575829294985402,-0.24239173530277935,CLI0030352
-0.06575829294985402,-0.24239173530277935,CLI0030369
-0.06575829294985402,-0.24239173530277935,CLI0030399
-0.054562684183216796,-0.22936121013637506,CLI0030406
-0.06337337393094704,-0.2291924406782159,CLI0030414
-0.06358679582406061,-0.23905318763741282,CLI0030416
-0.0660938273942149,-0.24318948230477097,CLI0030418
-0.05933029846961742,-0.23588987101839293,CLI0030420
-0.063918822354648,-0.23294497814927204,CLI0030437
-0.06575829294985402,-0.24239173530277935,CLI0030438
-0.06575829294985402,-0.24239173530277935,CLI0030444
-0.06254467676611858,-0.22480941577981225,CLI0030448
-0.06099155266059157,-0.2162067514168741,CLI0030451
-1.3019701145319533,6.575186803341989,CLI0030452
-0.06575829294985402,-0.24239173530277935,CLI0030461
-0.06154744646749944,-0.21827084669733185,CLI0030462
-0.07077374545348783,-0.24063598995151766,CLI0030475
-0.0626052581222637,-0.23350805240488023,CLI0030491
-0.06575829294985402,-0.24239173530277935,CLI0030497
-0.06575829294985402,-0.24239173530277935,CLI0030508
-0.06705542499724837,-0.24492912501717043,CLI0030510
-0.07274087518543347,-0.24708066952758378,CLI0030519
-0.06011030982395462,-0.23852759237160015,CLI0030529
-0.07105582123679147,-0.2348030518687803,CLI0030530
0.1360737608051387,2.898190210361392,CLI0030537
2.6158766274868395,3.744114867012624,CLI0030538
-0.0480540388510911,-0.21498777916681666,CLI0030539
-0.06575829294985402,-0.24239173530277935,CLI0030556
-0.06723479743990049,-0.24047679555724283,CLI0030561
-0.061355665262459,-0.22919527177496093,CLI0030589
-0.052423982845148424,-0.22960279946795484,CLI0030591
-0.05568611081736954,-0.23576777796618928,CLI0030593
-0.0633132792092465,-0.2331737709396027,CLI0030595
-0.06575829294985402,-0.24239173530277935,CLI0030597
-0.06575829294985402,-0.24239173530277935,CLI0030611
-0.06575829294985402,-0.24239173530277935,CLI0030617
-0.0658883011715961,-0.2428612889319801,CLI0030621
-0.06518863701202411,-0.24210195723163944,CLI0030622
-0.06298501044873155,-0.22807695560333702,CLI0030628
-0.07068446143078402,-0.23736828766753099,CLI0030636
-0.014573742110337032,-0.43279632710345184,CLI0030638
-0.07075280351922818,-0.22851250094017672,CLI0030646
-0.0546343904889131,-0.22466399961489977,CLI0030648
-0.0666648172768474,-0.24336259875963867,CLI0030652
0.6163174308782564,4.5412465232109245,CLI0030666
-0.06637218116088599,-0.24050447428087093,CLI0030670
-0.06240988307269119,-0.22008002342888153,CLI0030673
-0.06767206358269266,-0.2371306698965186,CLI0030678
-0.2695145552655533,1.6670138362862381,CLI0030697
-0.05567079522757091,-0.22717038602851883,CLI0030708
-0.05785025035990877,-0.2210737600460722,CLI0030709
-0.0640207341746978,-0.2488594015302328,CLI0030713
-0.06561013226138085,-0.24292847421395883,CLI0030721
-0.06254226813569197,-0.23401364391037355,CLI0030730
-0.0558068157885217,-0.23610700891535943,CLI0030738
-0.06575829294985402,-0.24239173530277935,CLI0030740
-0.0681625793358145,-0.24563756211194424,CLI0030749
-0.05662458705540248,-0.22529688437285272,CLI0030750
-0.0657923555117891,-0.24218809578892328,CLI0030762
-0.06622379726947543,-0.2439694190309237,CLI0030774
-0.06575829294985402,-0.24239173530277935,CLI0030775
0.12473309298336657,1.257771636530175,CLI0030779
-0.06557605612900942,-0.24200627402949415,CLI0030783
-0.07747076633396217,-0.2520917278161979,CLI0030784
-0.06575829294985402,-0.24239173530277935,CLI0030814
0.35807029706297105,1.1005685359466042,CLI0030827
-0.06575829294985402,-0.24239173530277935,CLI0030835
-0.06652061649660708,-0.229446567651398,CLI0030838
-0.06299932833030782,-0.23107679896847214,CLI0030854
-0.06680056663180499,-0.23682069211786477,CLI0030859
-0.06575829294985402,-0.24239173530277935,CLI0030868
-0.06575814021690059,-0.24239151693915506,CLI0030872
-0.05522369482293756,-0.2411217669722564,CLI0030873
-0.06575829294985402,-0.24239173530277935,CLI0030875
-1.1701283557341509,2.5183828009159703,CLI0030927
-0.06100730656168213,-0.2318699534099277,CLI0030954
-0.06677695606195708,-0.2433825050699856,CLI0030955
0.5706896975856584,2.400930912870636,CLI0030956
-0.060217962777343446,-0.23507692592540763,CLI0030994
-0.06575829294985402,-0.24239173530277935,CLI0031015
-0.06559301591771308,-0.24178965120715412,CLI0031027
-0.06692722407248705,-0.2470747792753446,CLI0031031
-0.06290155506975767,-0.24166732743878735,CLI0031041
-0.06575829294985402,-0.24239173530277935,CLI0031055
-0.05559371178591056,-0.22769193529324955,CLI0031058
-0.06243207277572336,-0.23107987888810624,CLI0031060
-0.08371305223235682,-0.2417729820357179,CLI0031066
-0.059428066988573204,-0.2356208197965294,CLI0031070
-0.05307166963167826,-0.21819762457300784,CLI0031071
-0.06549028541708124,-0.24144418977936144,CLI0031090
-0.07302788196027556,-0.2327707832606595,CLI0031097
-0.06038101621218191,-0.23482997698752234,CLI0031101
-0.06764680195865226,-0.23992893782753758,CLI0031107
-0.06575829294985402,-0.24239173530277935,CLI0031114
-0.06535210198547443,-0.24018216812922166,CLI0031120
-0.06570015007675958,-0.2422949135716034,CLI0031133
-0.06862380668507527,-0.24652962005270068,CLI0031152
-0.06575829294985402,-0.24239173530277935,CLI0031165
-0.06408653766771108,-0.2376598788280598,CLI0031173
-0.070984626695194,-0.22297957369961965,CLI0031178
-0.07015712142488834,-0.2479784703195701,CLI0031194
-0.06440058626818011,-0.2278380887503771,CLI0031197
-0.0655278634384772,-0.2424871291985627,CLI0031199
-0.06575829294985402,-0.24239173530277935,CLI0031244
-0.07208583591014517,-0.25279390807977575,CLI0031350
-0.059161244723678466,-0.2407209955784065,CLI0031370
-0.06078694653475216,-0.23796041874336935,CLI0031456
-0.06624544292544193,-0.2369687524076179,CLI0031481
-0.05979455999629033,-0.24230482862302632,CLI0031483
-0.06575829294985402,-0.24239173530277935,CLI0031484
-0.06755764890128989,-0.2473913727184414,CLI0031554
-0.4720252645528971,3.4904040613645573,CLI0031559
-0.060327947970502546,-0.23463998026307803,CLI0031567
-0.0653415222515983,-0.2429695279963793,CLI0031571
-0.06524175928927563,-0.2415670276886744,CLI0031605
-0.06358331201764299,-0.23098492220372835,CLI0031608
-0.06575829294985402,-0.24239173530277935,CLI0031610
-0.0642170173084129,-0.21567789152994535,CLI0031631
-0.06575829294985402,-0.24239173530277935,CLI0031637
-0.07574423241323368,-0.24614956231557586,CLI0031647
-0.059945669103391296,-0.2388181749216005,CLI0031651
-0.41596073027438146,0.34889683668141636,CLI0031661
0.5073924653611322,3.168347290656819,CLI0031674
1.2091649541310205,1.8274958410139537,CLI0031704
-0.07035407657844701,-0.24210627786621497,CLI0031721
-0.06562482725361599,-0.24787688035027713,CLI0031743
-0.06844992912908812,-0.21675153528787836,CLI0031744
-0.062278733613935294,-0.23785516461697737,CLI0031747
-0.07188877588880649,-0.24772561881680283,CLI0031748
-0.06575829294985402,-0.24239173530277935,CLI0031768
-0.06593026421705185,-0.2403011725597744,CLI0031780
-0.06489624569635241,-0.23949231900765655,CLI0031795
-0.07613075061422332,-0.2313844880606311,CLI0031814
-0.06929735320977705,-0.25557346427662053,CLI0031816
-0.06459267108694976,-0.23191495514731686,CLI0031827
-0.06656699881997054,-0.24196618146009843,CLI0031839
-0.06575829294985402,-0.24239173530277935,CLI0031872
-0.06629042035222933,-0.2433143654235151,CLI0031890
-0.06575829294985402,-0.24239173530277935,CLI0031891
0.5385028220878783,1.6593652708520636,CLI0031932
-0.06575829294985402,-0.24239173530277935,CLI0031940
-0.06575829294985402,-0.24239173530277935,CLI0031941
-0.06371075506759093,-0.22662340910638165,CLI0031944
-0.06399379585667664,-0.23627176685331705,CLI0031945
-0.06575829294985402,-0.24239173530277935,CLI0031946
-0.06808737031703878,-0.23976963042785238,CLI0031950
-0.05770452002602995,-0.2279889736635029,CLI0031968
-0.06425395225317757,-0.23120815212282425,CLI0031972
-0.07450676933604582,-0.22815721716898124,CLI0031974
-0.06575829294985402,-0.24239173530277935,CLI0031978
-0.0678142459794442,-0.22075303442092112,CLI0031989
-0.04913566195807554,-0.23206371561930647,CLI0032029
-0.06575829294985402,-0.24239173530277935,CLI0032030
-0.06706949560434908,-0.22820345433337044,CLI0032031
-0.06575829294985402,-0.24239173530277935,CLI0032034
-0.06575829294985402,-0.24239173530277935,CLI0032054
-0.0603390418673808,-0.23854941332990517,CLI0032071
-0.0657360701695662,-0.24243797564277267,CLI0032073
-0.06508697342121457,-0.24092160849042005,CLI0032105
-0.06756601443800729,-0.23218354741146494,CLI0032106
-0.06575829294985402,-0.24239173530277935,CLI0032129
-0.06585984100850664,-0.2256070635032585,CLI0032133
-0.06969074568384152,-0.2253250310079583,CLI0032174
-0.0629580337976132,-0.25003565519392806,CLI0032178
-0.06852225361141312,-0.24690705455170536,CLI0032181
-0.06575829294985402,-0.24239173530277935,CLI0032201
-0.0596072752792601,-0.23575208486541266,CLI0032215
-0.061425469302756594,-0.22718312533079862,CLI0032251
1.2964835217043706,5.833943531962156,CLI0032256
-0.46613142835084403,0.28596518938949295,CLI0032257
-0.07296376298898409,-0.22239568799082812,CLI0032272
-0.0683280649991936,-0.23947673842434958,CLI0032286
-0.06575829294985402,-0.24239173530277935,CLI0032296
0.8646441867444843,7.386710682449691,CLI0032297
0.3224141264459945,0.9975003354142006,CLI0032310
-0.05679089752991978,-0.23020784555409463,CLI0032319
-0.06589058933255101,-0.2397868715413147,CLI0032321
-0.06572810081685683,-0.24229602505229603,CLI0032330
-0.06955876491865937,-0.24284790495435732,CLI0032342
-0.060994507097553455,-0.23824468235055005,CLI0032351
-0.07007882475076678,-0.25034562888974105,CLI0032364
0.23270746139006998,4.232879764010363,CLI0032367
0.4099663240809423,4.350701535527591,CLI0032380
-0.05751272391811445,-0.22568462605661163,CLI0032402
-0.5223226380989199,3.4940942863579005,CLI0032450
-0.06088710985061982,-0.2342409054098081,CLI0032455
-0.06575829294985402,-0.24239173530277935,CLI0032462
-0.06575829294985402,-0.24239173530277935,CLI0032480
-0.08054657195574941,-0.27502415594073937,CLI0032489
-0.06421006093989612,-0.24254493174264538,CLI0032491
-0.06448657638886762,-0.23906285392401141,CLI0032495
-0.06625238807847433,-0.22978378657333806,CLI0032498
-0.06534950881141528,-0.2417188097047588,CLI0032537
-0.06669347723834658,-0.24498700650443644,CLI0032541
-0.07358717387550943,-0.2239313592293013,CLI0032556
-0.07263184783739746,-0.2259731425929751,CLI0032557
-0.05669726862945219,-0.22879194359640714,CLI0032573
-0.06573216011151496,-0.24229632317306957,CLI0032583
-0.06566521787210976,-0.2421302109747629,CLI0032584
-0.06575829294985402,-0.24239173530277935,CLI0032639
-0.9682943801886842,1.928026333519572,CLI0032658
0.8654717779031241,3.1548215253147927,CLI0032661
-0.06740555156190926,-0.24299978360783972,CLI0032702
-2.322030657844411,3.563889286820806,CLI0032705
-0.06036003375865961,-0.2319028298229876,CLI0032707
-0.06445650526310483,-0.2408813282340282,CLI0032734
2.198646693556618,7.047906151428103,CLI0032741
-0.06540586948111732,-0.24379697589866425,CLI0032742
-0.06639057763534592,-0.23714197140326052,CLI0032744
-0.06678379110777573,-0.23749571769493308,CLI0032745
-0.062021596479795146,-0.24129498260075508,CLI0032747
-0.07194271348627226,-0.24124792585961136,CLI0032748
-0.05895333953543895,-0.2378084269965884,CLI0032788
-0.06517206738747089,-0.24882063839728238,CLI0032795
-0.060625894047144455,-0.23305564349721128,CLI0032807
-0.06568145422344823,-0.2424002663068478,CLI0032817
-0.06542005952490043,-0.23333878688820844,CLI0032819
0.5843156233489275,4.420918268650191,CLI0032820
-0.07164685286404508,-0.01920245770184669,CLI0032823
1.89577874347397,3.7686611759844726,CLI0032825
-0.07174770410371117,-0.2283797163785772,CLI0032839
-0.06575829294985402,-0.24239173530277935,CLI0032866
-0.05424321877714663,-0.2392822780283008,CLI0032876
-0.0690421830875847,-0.24678278851048607,CLI0032882
-0.06790711863945006,-0.2329098945801801,CLI0032899
-0.06575829294985402,-0.24239173530277935,CLI0032906
-0.06575829294985402,-0.24239173530277935,CLI0032917
-0.06575829294985402,-0.24239173530277935,CLI0032936
-0.06575829294985402,-0.24239173530277935,CLI0032950
-0.06569684452205207,-0.24267757457897346,CLI0032953
-0.0710164729791139,-0.2386645327808491,CLI0032966
-0.057411029937136655,-0.23780657297244207,CLI0032978
-0.0653738075851634,-0.241650975644208,CLI0032998
-0.06575829294985402,-0.24239173530277935,CLI0032999
-0.06554141577176444,-0.24208632096100166,CLI0033001
-0.0739396965395777,-0.24473326420748628,CLI0033007
-0.06404187734246367,-0.23562710670541903,CLI0033023
-0.06011595041782046,-0.24350207630870635,CLI0033040
-0.05998022539430874,-0.2329117446151104,CLI0033046
-0.06575829294985402,-0.24239173530277935,CLI0033060
-0.9191045779138785,0.731295561282523,CLI0033071
-0.06814563236384592,-0.24647875572443229,CLI0033082
-0.06173779160528143,-0.24262489773111673,CLI0033124
-1.2566457820226042,4.951488951743608,CLI0033129
-0.05350784801111,-0.20628786928031959,CLI0033149
-0.06536496050537602,-0.24136789351540805,CLI0033154
-0.06615896806030293,-0.24244596571587612,CLI0033159
-0.06264216635329083,-0.2343568727521038,CLI0033167
-0.06575829294985402,-0.24239173530277935,CLI0033172
-0.054531834121573676,-0.23982934667614889,CLI0033179
-0.06575829294985402,-0.24239173530277935,CLI0033180
-0.0654041463262814,-0.24036988547931387,CLI0033188
-0.06478119805282384,-0.2327952966758885,CLI0033190
-0.06693711048700138,-0.243341454659752,CLI0033191
-0.051654221863207395,-0.20996227397300746,CLI0033194
-0.06583966439221683,-0.24287973759119502,CLI0033199
-0.06407866996288421,-0.23967836480370117,CLI0033201
-0.06575829294985402,-0.24239173530277935,CLI0033211
-0.06615958249651537,-0.23660958798825985,CLI0033218
-0.06459773922965664,-0.24173242191523403,CLI0033223
-0.06575829294985402,-0.24239173530277935,CLI0033229
-0.06575829294985402,-0.24239173530277935,CLI0033234
-0.06031288184413759,-0.23117419096814512,CLI0033267
-0.06530693417169758,-0.23763096727677496,CLI0033271
-0.06749367952604605,-0.24013669015527334,CLI0033276
-0.06692086298596552,-0.24357496217218597,CLI0033300
-0.06575829294985402,-0.24239173530277935,CLI0033306
-0.06575829294985402,-0.24239173530277935,CLI0033308
-0.07324421438106263,-0.24351036014685792,CLI0033323
-0.06605199141057248,-0.24392901638421152,CLI0033328
0.8897175900714283,1.9806222821883157,CLI0033347
-0.06575829294985402,-0.24239173530277935,CLI0033360
-0.06575829294985402,-0.24239173530277935,CLI0033391
-0.06502581287991795,-0.24085978908980543,CLI0033401
-0.07006950383870499,-0.22947810481747505,CLI0033429
-0.06575829294985402,-0.24239173530277935,CLI0033437
-0.06427503143188518,-0.23757746826180692,CLI0033449
-0.06660134391837845,-0.24282716121432163,CLI0033464
-0.06873503011785553,-0.24633081275212154,CLI0033474
-0.06575829294985402,-0.24239173530277935,CLI0033485
-0.062291823987418234,-0.24042312789318604,CLI0033505
-0.06322011882670464,-0.2394968710324405,CLI0033526
0.31202061033450407,0.3422290036051004,CLI0033544
-0.07261411669757388,-0.23234767813938995,CLI0033548
-0.04722354037005474,-0.21115795103818677,CLI0033558
-1.674973844488745,4.561528014688156,CLI0033573
-0.05613748779383292,-0.2128129960177678,CLI0033576
-0.06592531408806449,-0.24117822038056486,CLI0033623
-0.06395214828341679,-0.23488330700503152,CLI0033646
-0.06575829294985402,-0.24239173530277935,CLI0033647
-0.0684181913099135,-0.2338022027091961,CLI0033653
-0.06573894229640107,-0.24232880791820421,CLI0033660
-0.06575829294985402,-0.24239173530277935,CLI0033661
-0.06356849794746183,-0.22355988510897834,CLI0033662
-0.06722933718822754,-0.2442014564387456,CLI0033670
-0.29037398031744194,-0.07310445006492866,CLI0033677
-0.05927767313733768,-0.23455460442494575,CLI0033678
-0.06692770814328315,-0.23599168852756758,CLI0033704
-0.06934659934880434,-0.22524810574707546,CLI0033719
-0.071939923762331,-0.23177163486079194,CLI0033720
-0.06207986250070149,-0.15114007156135706,CLI0033739
-0.06575829294985402,-0.24239173530277935,CLI0033740
-0.0678534069734722,-0.24014371780650018,CLI0033742
-0.06325695547939526,-0.22406488286126056,CLI0033745
-0.06575829294985402,-0.24239173530277935,CLI0033759
-2.875402084728395,-5.648415627839785,CLI0033762
-0.06575829294985402,-0.24239173530277935,CLI0033766
-0.05669044533589283,-0.21440592351422635,CLI0033769
-0.06575829294985402,-0.24239173530277935,CLI0033779
-0.06494368799345751,-0.242920280826272,CLI0033800
-0.05928200034579856,-0.22017569466185954,CLI0033806
-0.07184298813762799,-0.23041754242664242,CLI0033811
-0.06562468052941783,-0.24210670920927962,CLI0033816
-0.06584775362863929,-0.2397796748401677,CLI0033830
-0.06272461683138472,-0.23382734602378283,CLI0033831
-0.05909392222790466,-0.2344815881449561,CLI0033833
-0.06732119188931208,-0.24240151708738494,CLI0033841
-0.06575829294985402,-0.24239173530277935,CLI0033883
-0.05539102068348945,-0.23811771786920988,CLI0033893
-0.06519419456799726,-0.24026889276897523,CLI0033894
-0.06542644409353107,-0.23949142647001037,CLI0033929
-0.06575628987669697,-0.2423984441667607,CLI0033944
-0.06765337455641021,-0.23281056971657732,CLI0033947
-0.04471465452760085,-0.2230930100245383,CLI0033953
-0.06575829294985402,-0.24239173530277935,CLI0033962
-0.06585811799009102,-0.25393727177610204,CLI0033969
-0.07843294853218073,-0.24694546699583228,CLI0033975
-0.06515767329473235,-0.23880939140352603,CLI0033982
-0.06518869535602007,-0.2392932123431221,CLI0033985
-0.05695605932675719,-0.21477403452789487,CLI0033993
-0.057986170887454,-0.23461774385099554,CLI0034019
-0.06754520731831595,-0.24631424144061306,CLI0034042
-0.05644440192502767,-0.21712841990393933,CLI0034053
-0.06391238373723855,-0.2395309388522895,CLI0034054
-0.06368755504835055,-0.2385919174256194,CLI0034055
-0.06526329342857592,-0.2232659071607368,CLI0034056
-0.06989249369764096,-0.23814847870786934,CLI0034082
-0.06853203856940523,-0.2407662973420272,CLI0034090
-0.06541038103179696,-0.24275034280412924,CLI0034095
-0.06452602231533279,-0.23948424164945864,CLI0034099
-0.06767539364672537,-0.23361268203422592,CLI0034106
-0.04719148386684485,-0.23680340716709697,CLI0034110
-0.06535648968305725,-0.21810977177010946,CLI0034123
-0.06506101482786789,-0.2426307418257938,CLI0034126
-0.06578833019352487,-0.24241661579204632,CLI0034138
-0.06575829294985402,-0.24239173530277935,CLI0034150
-0.06380482300495062,-0.23824862656305912,CLI0034153
-0.05349257087356073,-0.22844265228785796,CLI0034184
-0.06047620833823918,-0.22692998669630515,CLI0034185
-0.06375298232711914,-0.23101132789596746,CLI0034190
-0.06770993786577674,-0.23310697043085002,CLI0034201
-0.07202502043148425,-0.23490797346112957,CLI0034240
-0.06442332048684905,-0.24236734237174812,CLI0034245
-0.06502519633890497,-0.24315022208430345,CLI0034246
-0.04874991624139264,-0.239677157625574,CLI0034250
-0.06460919690736847,-0.23904714021529294,CLI0034261
-0.0651312341238875,-0.233485775210689,CLI0034301
-0.06575829294985402,-0.24239173530277935,CLI0034304
-0.06636273367130134,-0.24120881327462795,CLI0034313
-0.06456006385636223,-0.2100953169977333,CLI0034336
-0.06535497419161168,-0.24179582609321365,CLI0034338
-0.06619474197732579,-0.24299354773674384,CLI0034340
-0.06575829294985402,-0.24239173530277935,CLI0034345
-0.011697740030740554,1.1537974215212097,CLI0034346
-0.05990046854186485,-0.23673178465820954,CLI0034356
-0.06392667471030739,-0.23874845960261135,CLI0034359
-0.06299995799653209,-0.2378294833601918,CLI0034365
-0.06648214511847318,-0.2466833600703271,CLI0034378
-0.06594446108048847,-0.2422955725484015,CLI0034385
-0.056535329369489275,-0.22325413474002495,CLI0034387
-0.06594780656101643,-0.24265003967576282,CLI0034407
-0.06645721438963849,-0.221306641014205,CLI0034449
-0.06449320297680017,-0.24065134244311168,CLI0034477
-0.05693229004137976,-0.21223427906193798,CLI0034480
-0.06658586486286965,-0.2387485422901976,CLI0034492
-0.06863442350382082,-0.24641421395945218,CLI0034498
-0.06670817893255059,-0.24514865109165251,CLI0034504
-0.04828104600947936,-0.23078063611311248,CLI0034517
-0.06829391946627505,-0.23817821844458606,CLI0034529
-0.06611706254871576,-0.24348930015688514,CLI0034532
-0.06575829294985402,-0.24239173530277935,CLI0034566
-0.06575829294985402,-0.24239173530277935,CLI0034568
-0.06575829294985402,-0.24239173530277935,CLI0034582
-0.06575829294985402,-0.24239173530277935,CLI0034592
-0.06478920940525514,-0.24091789225919258,CLI0034600
-0.06476571480338625,-0.24172475551394787,CLI0034684
-0.06467041827800586,-0.23909921728086242,CLI0034686
0.15944704708554086,4.391816190542492,CLI0034713
-0.06574169607725075,-0.24236093710327547,CLI0034743
-0.06575829294985402,-0.24239173530277935,CLI0034794
-0.06959500930090166,-0.2428210923418072,CLI0034822
-0.06711667564826303,-0.23454120470921286,CLI0034824
-0.06225582021279497,-0.23554945455190704,CLI0034839
-0.06519942505778269,-0.21731062927241254,CLI0034842
-0.06575829294985402,-0.24239173530277935,CLI0034843
-0.06575829294985402,-0.24239173530277935,CLI0034848
-0.06582470700879557,-0.2424612150109883,CLI0034854
-0.06785570784777513,-0.2249737553618601,CLI0034855
-0.06515183184065312,-0.24115344029320052,CLI0034872
-0.06591175783022324,-0.24305518454117503,CLI0043401
-0.060081760271227275,-0.23418906435368675,CLI0043402
-0.0697907376263773,-0.23095068499060464,CLI0043416
-0.05848473814560366,-0.24738696187833942,CLI0043451
-0.06615349901756684,-0.24149711596070042,CLI0043509
-0.06605003368768605,-0.24168589283205621,CLI0043511
-0.0633827550771267,-0.23879247232657205,CLI0043521
-0.06633363580743636,-0.24452045023199792,CLI0043531
-0.06575829294985402,-0.24239173530277935,CLI0043593
-0.06767956127025666,-0.24497690429487234,CLI0043596
-0.06575829294985402,-0.24239173530277935,CLI0043986
0.41086215178769514,2.330939843882586,CLI0048727
-0.06544396728253349,-0.23324925243835237,CLI0048732
-0.0666551798181117,-0.24590698200812497,CLI0048737
-0.06594137440433218,-0.24260500395225737,CLI0048742
-0.06571338533748726,-0.24229972187755058,CLI0048750
-0.06575829294985402,-0.24239173530277935,CLI0048753
-0.06575829294985402,-0.24239173530277935,CLI0048754
-0.06575829294985402,-0.24239173530277935,CLI0048776
-0.06104447330057041,-0.23284464189342513,CLI0048792
-0.06039119887574447,-0.2371346983535129,CLI0048821
-0.06575829294985402,-0.24239173530277935,CLI0048872
-0.0648513404984128,-0.2405159254903771,CLI0048877
-0.06575829294985402,-0.24239173530277935,CLI0048887
-0.0694095441480085,-0.24112910494923534,CLI0048899
-0.06854377232790818,-0.2434541413709583,CLI0048921
-0.06511931768961648,-0.2411626511044359,CLI0048928
-0.06641371277691804,-0.2432184100971863,CLI0048957
-0.06621362510214401,-0.2358214382709792,CLI0048962
-0.07013123225065628,-0.24123891324531016,CLI0049509
-0.06847285823383574,-0.2219086002923966,CLI0049510
-0.06065904279567172,-0.22987503897293188,CLI0049511
-0.06575829294985402,-0.24239173530277935,CLI0049520
-0.06575829294985402,-0.24239173530277935,CLI0049529
-0.06554584231636192,-0.23540893034969257,CLI0049533
-0.07355207659455712,-0.22711288951115138,CLI0049557
-0.06792940536644777,-0.23867747203753362,CLI0049566
-0.06717831386775808,-0.22742554723760805,CLI0049568
-0.06821643960341607,-0.22324552006625265,CLI0049570
-0.06593970648641338,-0.24384746339536043,CLI0049574
-0.06575829294985402,-0.24239173530277935,CLI0049598
-0.06709796731788886,-0.23787394665386533,CLI0049599
-0.05525913887122453,-0.243953434745292,CLI0049602
-0.0682135274983114,-0.23968013038727465,CLI0049605
-0.06575587087838945,-0.24240127731326577,cli0030230
-0.0641858670457593,-0.241642253980393,15207
-0.06575829294985402,-0.24239173530277935,16026
-0.06444137573489259,-0.2420746854200111,16245
-0.06290985642055738,-0.2376693358246468,16305
-0.06575829294985402,-0.24239173530277935,18227
-0.06598050549133527,-0.2424924299710628,18701
-0.06575829294985402,-0.24239173530277935,20573
-0.06026236173865781,-0.24305824040662855,2274
-0.06575829294985402,-0.24239173530277935,25228
-0.06544439196646343,-0.23544513522543842,25400
-0.06575829294985402,-0.24239173530277935,25509
-0.06543631484234054,-0.23987051913534102,26001
-0.06575829294985402,-0.24239173530277935,26146
-0.06819707258251108,-0.2390620535354289,26361
-0.06683295601588779,-0.24298383159274872,27146
-0.06575829294985402,-0.24239173530277935,27556
